Date,#tx,Vol,mean_tx,mean_tdiff,var_tdiff,Transaction,Open_price,High_price,Low_Price,Close_Price,Ex_volume,Wt_Price
10/3/2011,10779,3.75885E+13,3487201185,8470024.26,5682805719,9.34666058,5.02701,5.0399,4.88889,5.02401,17289.25036,4.967300009
10/4/2011,9954,2.77371E+13,2786528380,8477319.464,29006171766,3.40150005,5.02401,5.025,4.9193,4.96,15793.44484,4.962677861
10/5/2011,10153,2.97646E+13,2931605029,8461500.675,2437826396,3.52404524,4.96,5.025,4.8312,4.87,17586.4631,4.89624092
10/6/2011,10540,3.10953E+13,2950219530,8457432.853,14479168220,6.66264112,4.87002,4.9,4.4989,4.73443,54773.49257,4.687003842
10/7/2011,12043,3.2832E+13,2726231427,8451627.789,8414524927,5.68168641,4.74688,4.7958,3.7819,4.2728,97547.35268,4.28914258
10/8/2011,11418,3.15637E+13,2764383554,8453583.122,11845851772,3.92876955,4.30281,4.3399,3.825,4.00753,39611.94309,4.030509428
10/9/2011,9390,2.99905E+13,3193872105,8433404.815,8804967578,3.07908946,4.00757,4.389,4.00757,4.10288,37920.06225,4.186758652
10/10/2011,11690,2.70273E+13,2312003491,8429690.661,20912519856,3.17994555,4.1,4.2,4.0104,4.1,16858.24419,4.104136473
10/11/2011,10137,3.76052E+13,3709693832,8441948.887,45968737346,4.8110874,4.06084,4.10001,3.84962,3.9308,41104.07717,3.947748059
10/12/2011,9476,2.54862E+13,2689555778,8417246.189,19625449055,4.52713498,3.92982,4.45,3.901,4.15,69399.52739,4.070494752
10/13/2011,12006,4.79001E+13,3989682777,8430388.068,8356042211,4.68456623,4.16,4.2,4.002,4.04615,19706.16675,4.078788998
10/14/2011,9294,3.37588E+13,3632326349,8435059.886,7388538134,3.47204625,4.05644,4.11455,3.9481,3.98791,20054.5519,4.012263227
10/15/2011,9604,3.01666E+13,3141050188,8420548.853,14219409792,3.47903207,3.9873,4.05,3.70888,3.84214,42092.41535,3.892656739
10/16/2011,8065,2.92498E+13,3626759209,8388190.208,6040660322,2.8099505,3.84214,3.8975,3.4,3.55701,36200.8848,3.638420118
10/17/2011,8346,5.61383E+13,6726372863,8370959.259,6437199721,4.46768129,3.55711,3.74,2.26,2.55998,207426.6636,2.853549606
10/18/2011,9471,5.61248E+13,5925966065,8353485.143,3110008664,3.1571327,2.54127,2.9,2.31,2.41901,87859.0917,2.615852693
10/19/2011,9869,5.64431E+13,5719231686,8350876.243,6482152040,3.42772158,2.41901,2.536,2.0401,2.27,101864.8536,2.28071553
10/20/2011,10603,3.63401E+13,3427339922,8352135.388,9754727402,5.74099126,2.25031,2.39082,2.22,2.34801,48859.47906,2.313699321
10/21/2011,9335,3.74689E+13,4013811956,8350592.191,6696510545,2.79374852,2.35,2.72002,2.32699,2.57,72971.10889,2.539188346
10/22/2011,9719,4.23516E+13,4357612884,8355466.491,11490551758,2.66416828,2.57562,3.3,2.5515,3.1588,120163.9098,3.005223789
10/23/2011,8371,5.03147E+13,6010594962,8337094.41,9536233621,3.00894325,3.12002,3.2,2.95,3.17,37044.29105,3.081207388
10/24/2011,9995,4.47789E+13,4480134450,8324144.586,17243099878,3.24402503,3.127,3.1948,2.481,2.545,92232.4269,2.806282912
10/25/2011,10869,4.33823E+13,3991379997,8306151.257,4684778098,3.01637396,2.523,3.04,2.44034,2.77,101412.1148,2.742858355
10/26/2011,8993,2.06651E+13,2297911725,8279729.069,1149146878,3.39589176,2.77,2.8485,2.6502,2.77302,29400.73688,2.750852675
10/27/2011,8986,3.82429E+13,4255825800,8258866.955,5554874850,2.51974203,2.773,3.09,2.7311,3.04001,58696.09581,2.918633119
10/28/2011,10156,5.32202E+13,5240275770,8254385.66,20853705159,3.15074039,3.04001,3.255,2.90501,3.18999,52365.19012,3.10891687
10/29/2011,10269,4.00893E+13,3903917067,8237706.526,2841818097,3.40234917,3.18431,3.82717,3.14,3.58113,79542.89558,3.54472876
10/30/2011,10688,3.49069E+13,3265994447,8239515.584,9313611798,3.40992865,3.58103,3.65026,3.2,3.27,50686.72674,3.382107019
10/31/2011,12281,3.92733E+13,3197890991,8251752.673,8885928198,2.56528203,3.275,3.31589,3.066,3.24801,30980.52491,3.186375815
11/1/2011,11022,2.84388E+13,2580187664,8244767.795,2420166205,5.1065652,3.25617,3.35,3.07001,3.15,37893.47245,3.185981504
11/2/2011,8079,2.21925E+13,2746940188,8228552.814,2083695660,3.23511613,3.15009,3.44,3.141,3.25429,32311.05067,3.234874493
11/3/2011,10553,2.62413E+13,2486619046,8205387.198,2173854807,2.88038385,3.2524,3.28,3.1,3.152,24520.65042,3.211860995
11/4/2011,11841,1.11294E+14,9399053689,8183126.719,2111737569,3.33893916,3.1696,3.21,3.01111,3.109,39513.12845,3.127410886
11/5/2011,12037,9.71223E+13,8068649577,8183866.754,1414573761,3.42899532,3.109,3.14999,2.85,2.97002,52964.4752,3.012808968
11/6/2011,12248,3.54388E+13,2893434184,8183721.563,624112781.7,2.68651732,2.97002,2.9999,2.92,2.95959,17232.26917,2.961716093
11/7/2011,10027,2.9924E+13,2984339153,8162926.631,149621756.7,3.44751402,2.95913,3.03248,2.95,3.00677,23992.22929,2.999350449
11/8/2011,9582,2.59808E+13,2711419970,8132330.158,983437774.8,3.72947765,3.00677,3.21,3.00579,3.03501,60336.67038,3.089998307
11/9/2011,9087,2.42629E+13,2670067066,8098284.734,292892297.9,3.78935692,3.071,3.11,2.88655,2.95001,52195.10615,3.001344067
11/10/2011,11682,3.49712E+13,2993598716,8071620.33,1088021618,3.43121601,2.95001,2.969,2.80011,2.83993,33928.76283,2.87058772
11/11/2011,11852,3.51707E+13,2967486587,8044730.622,636358093,2.04213243,2.8401,3.10998,2.823,3.08001,44853.17481,2.972187506
11/12/2011,11638,2.02536E+14,17403032798,8033295.123,987394409.2,2.58769763,3.08001,3.11,3.01,3.03099,20383.25702,3.057708339
11/13/2011,10025,3.27367E+14,32655039523,8035837.713,441461875.3,2.52287731,3.03097,3.04998,2.951,2.99686,9624.996329,3.001354923
11/14/2011,9620,5.06655E+14,52666794041,8037635.749,1407946008,2.76633599,2.99573,2.99573,2.09995,2.22,382186.8316,2.505826599
11/15/2011,8961,4.11972E+14,45973927324,8038954.773,137156918.5,3.20336403,2.2199,2.49,2.11,2.32896,76420.88138,2.296767219
11/16/2011,10821,1.5331E+14,14167838028,8030725.938,103281023.6,3.57793717,2.33,2.60031,2.301,2.56035,44208.84585,2.457759044
11/17/2011,8591,1.68927E+14,19663197669,8014555.113,123781392.8,2.95917489,2.56,2.58852,1.994,2.25,117276.7493,2.225845634
11/18/2011,10516,3.58752E+14,34114865523,8001918.014,247712193.7,3.34454677,2.25938,2.38998,2,2.04999,98135.58998,2.141174915
11/19/2011,10104,1.563E+14,15469152688,7980492.944,124594260.2,3.05504471,2.05069,2.26,1.99998,2.19585,78301.15579,2.168628421
11/20/2011,10310,1.51116E+14,14657227525,7955350.69,46658271.18,4.0309302,2.1994,2.499,2.15,2.2,79731.04297,2.282874813
11/21/2011,10062,1.08157E+14,10749052025,7940259.704,21741691.65,2.50056261,2.2,2.31125,2.17,2.294,41727.08204,2.233500098
11/22/2011,9318,1.59716E+14,17140573440,7935073.48,9085923.903,3.37516787,2.28797,2.35,2.25,2.3289,34208.37351,2.30746115
11/23/2011,9069,1.79489E+14,19791518437,7927620.089,11142924.31,3.41667059,2.32889,2.38,2.27,2.33209,39998.19288,2.323991494
11/24/2011,11473,4.00705E+14,34925901167,7921360.58,8443441.48,3.49219286,2.33209,2.56,2.30526,2.4321,87264.60146,2.424334473
11/25/2011,13715,3.93933E+14,28722770488,7922717.238,31993545.7,3.78509764,2.439,2.52779,2.374,2.50612,44404.69962,2.468031229
11/26/2011,15289,6.57909E+14,43031497970,7926490.009,4711159.775,3.60336148,2.46606,2.53125,2.41041,2.47003,36118.52905,2.481326708
11/27/2011,13241,2.11492E+14,15972523400,7919467.436,8160643.998,2.73332716,2.4701,2.49,2.42331,2.47991,22727.06318,2.456664645
11/28/2011,12041,5.48413E+14,45545501098,7919057.391,46504806.17,3.04363533,2.47991,2.55,2.44,2.55,41261.74102,2.506174583
11/29/2011,11108,3.49452E+14,31459486677,7934222.182,19407511.39,4.44141507,2.54998,2.981,2.54028,2.75019,180531.0789,2.791256385
11/30/2011,10178,2.9431E+14,28916291663,7928645.455,12756162.66,3.29898062,2.75009,3.09,2.73225,2.9701,120145.3404,2.911985474
12/1/2011,11455,2.95994E+14,25839725852,7916991.597,16627294.37,4.31536335,2.99,3.14,2.92894,3.06,63864.08822,3.053612008
12/2/2011,15049,6.89518E+14,45818224353,7925679.296,103235217.5,4.30495028,3.058,3.138,3.03498,3.1151,57494.9024,3.096239756
12/3/2011,12127,5.60318E+14,46204173396,7943493.917,7399191.307,4.0934545,3.11228,3.125,2.75,2.794,123022.089,2.934284475
12/4/2011,12502,4.58371E+14,36663779065,7940380.423,9883967.1,3.5088385,2.792,2.89998,2.61,2.82809,95222.46888,2.748781149
12/5/2011,10476,2.00714E+14,19159367381,7928238.387,45236599.45,3.61583294,2.82806,2.93,2.7807,2.8798,30884.98231,2.871245784
12/6/2011,10432,1.1218E+14,10753445036,7940729.432,54206795.55,3.49937086,2.88,3.05,2.8701,3.03,55599.98135,2.976939595
12/7/2011,12348,8.6169E+13,6978374840,7941446.264,34668089.12,3.99867645,3.027,3.082,2.93241,2.99001,58122.18931,2.997160673
12/8/2011,10973,7.34895E+13,6697303667,7930637.618,22957573.24,3.28631467,2.98996,3.00634,2.88421,2.98,39933.68697,2.950502663
12/9/2011,10988,3.47732E+13,3164652432,7903123.017,177089499.6,2.96146207,2.98,3.039,2.93471,2.96999,34385.4355,2.98995355
12/10/2011,10595,4.2733E+13,4033317407,7882523.369,60728377.72,3.02294953,2.96999,3.1332,2.93471,3.05,74305.72254,3.036678204
12/11/2011,8537,4.47958E+13,5247249157,7866206.135,37344249.83,90.99811174,3.06,3.38,2.99,3.2511,108223.269,3.201282261
12/12/2011,10655,4.74994E+13,4457948253,7854690.782,46251385.37,305.2021348,3.25001,3.2901,3.08414,3.135,39899.99644,3.181462036
12/13/2011,9782,3.56781E+13,3647324355,7832044.966,42359521.85,4.77703305,3.17321,3.25,3.141,3.2499,32658.54299,3.212966831
12/14/2011,8478,3.25244E+13,3836324005,7816931.578,20921154.76,3.6461913,3.229,3.24805,2.99401,3.15,72477.68634,3.117856808
12/15/2011,12458,4.77148E+13,3830049293,7818629.622,8145939.193,8.39607542,3.13921,3.21445,3.11001,3.2,30094.22818,3.170621737
12/16/2011,15736,5.25204E+13,3337593439,7822130.68,11284968.85,2.836012,3.1959,3.22,3.15,3.2,29868.63156,3.184434979
12/17/2011,10878,5.72168E+13,5259860821,7820720.729,27360455.7,2.72970204,3.2,3.2299,3.15526,3.2001,16479.95736,3.190916526
12/18/2011,11324,4.30778E+13,3804115071,7820137.884,9915531.481,3.89415776,3.18191,3.2189,3.1751,3.193,10793.72225,3.20024856
12/19/2011,10402,2.6448E+13,2542587044,7825473.259,9190204.896,3.61261747,3.193,3.70036,3.18933,3.5202,139986.9673,3.407213688
12/20/2011,8542,3.0682E+13,3591899082,7820064.363,25152597.56,5.83700461,3.5202,4.5,3.483,3.95,186409.9453,3.965623833
12/21/2011,9812,2.97783E+13,3034887672,7814387.914,10203350.3,3.99252286,3.92,4.04,3.81,3.89,48793.6914,3.927951108
12/22/2011,10761,6.95622E+13,6464283082,7814526.601,25759967.58,4.15561326,3.8753,3.99199,3.509,3.8901,57206.31808,3.785577428
12/23/2011,10507,6.66955E+13,6347718226,7808322.488,39074162.25,3.10079941,3.89009,3.95,3.815,3.94678,20496.54243,3.90458734
12/24/2011,9955,2.75345E+13,2765893494,7797874.568,36419576.4,2.23895545,3.94678,3.969,3.855,3.94,14933.59417,3.921887065
12/25/2011,10326,5.0194E+13,4860933205,7784400.091,62980051.93,2.78505591,3.94,4.3897,3.7807,4.225,80800.43599,4.139969941
12/26/2011,9370,2.78005E+13,2966973879,7761359.118,21808927.15,3.40552884,4.225,4.31259,3.81,4.018,88825.7471,4.036441441
12/27/2011,11272,2.62607E+13,2329727734,7744516.085,26592963.66,2.76747331,4.018,4.0998,3.962,4.06997,30159.4578,4.028625644
12/28/2011,12045,3.39649E+13,2819836817,7727078.991,29688774.92,3.33596172,4.07,4.25,3.99,4.18552,33837.22479,4.138330915
12/29/2011,13463,2.54869E+13,1893103620,7730858.895,14700122.82,4.0354475,4.2,4.33,4.116,4.166,53069.28677,4.215432743
12/30/2011,13280,2.62527E+13,1976863284,7740882.787,18065168.18,3.52080887,4.166,4.3,4.06334,4.248,41068.59505,4.19101158
12/31/2011,13331,3.92629E+13,2945231976,7730898.866,86488306.75,3.62038935,4.2481,4.995,4.2,4.72202,129730.7234,4.595984635
1/1/2012,16879,6.82875E+13,4045705311,7721709.155,10595624.04,3.22260941,4.70785,5.4999,4.615,5.26766,108509.2299,5.096756657
1/2/2012,17375,6.03715E+13,3474618309,7722121.789,19076154.79,5.2069139,5.26346,5.47,4.8,5.21678,69150.93196,5.211170321
1/3/2012,14041,3.09478E+13,2204103433,7712174.111,30959227.42,5.78307056,5.21588,5.29,4.65,4.8808,125170.2539,4.946626874
1/4/2012,14947,3.4978E+13,2340133355,7709804.183,19069616.62,14.21969541,4.8808,5.7,4.751,5.57383,131170.8567,5.250540205
1/5/2012,15385,4.40347E+13,2862180918,7721939.163,33396194.9,5.55023698,5.57402,7.22,5.57401,6.9476,182328.1939,6.201033807
1/6/2012,19762,3.8589E+13,1952688138,7749368.262,73714422.34,6.65531797,6.94758,7.21,6.1261,6.69693,218077.479,6.792667826
1/7/2012,19725,3.84272E+13,1948146733,7759864.718,5865732.87,4.83857232,6.69683,7.01556,6.38,6.81,48387.58365,6.717714705
1/8/2012,14034,3.55428E+13,2532624269,7758292.136,12967392.89,3.44381947,6.7866,7.2,6.73357,7.11358,57193.52531,7.048900051
1/9/2012,13450,4.03221E+13,2997922747,7748444.824,21276250.99,6.16347974,7.08362,7.191,5.81,6.3257,148406.8488,6.472695302
1/10/2012,13075,3.36953E+13,2577076930,7742327.615,12273369.5,4.64067614,6.32687,6.89,6.001,6.36,110210.2495,6.397376685
1/11/2012,12993,2.68606E+13,2067313574,7745629.792,24114892.61,5.17871126,6.44904,7.138,6.41266,6.9,99442.0698,6.814448238
1/12/2012,15370,4.27589E+13,2781969467,7747868.348,37906955.9,41.82887588,6.9,6.997,6.337,6.79999,140116.524,6.7384339
1/13/2012,13608,4.34094E+13,3189994461,7754193.063,7151647.104,9.94639858,6.78211,6.804,6.4,6.41,60228.77425,6.613320419
1/14/2012,14246,3.71108E+13,2604999795,7743324.564,20369060.38,11.73821501,6.42,6.95039,6.2201,6.75001,141896.3235,6.590674716
1/15/2012,14104,3.95378E+13,2803306173,7726590.297,29849258.94,6.7042272,6.74991,7.08,6.74115,7.00177,62233.32745,6.904674286
1/16/2012,13396,3.57124E+13,2665896657,7708343.05,35967054.87,30.6769841,7.00177,7.18888,6.511,6.68254,122666.5678,6.826746874
1/17/2012,13435,2.98641E+13,2222855937,7699644.089,24141291.25,23.16297162,6.67479,6.95,4.64,5.59998,213409.8013,6.037862176
1/18/2012,9737,2.69714E+13,2769986271,7680830.731,47751895.38,11.20841262,5.5503,6.95,5.09999,5.92,226680.9676,5.976476358
1/19/2012,11071,2.80106E+13,2530088921,7652507.502,69534596.65,7.25502575,5.91998,6.36077,5.87284,6.35979,114820.4469,6.181000754
1/20/2012,14947,3.77252E+13,2523929723,7651444.665,30291209.16,43.74500914,6.352,6.58,6.258,6.48979,66786.47766,6.43548778
1/21/2012,16590,4.11273E+13,2479043543,7673923.826,29188247.32,5.32543933,6.4979,6.548,6.1,6.18,64761.69143,6.286376946
1/22/2012,13575,4.13131E+13,3043324959,7681714.766,7548263.098,3.21846767,6.18409,6.45485,6.1,6.3097,44890.65208,6.287138762
1/23/2012,13490,3.53517E+13,2620587708,7676942.256,86374394.55,4.32893996,6.3096,6.389,6.212,6.356,17693.04572,6.309289645
1/24/2012,12183,2.46989E+13,2027323748,7660542.254,78128832.41,8.74090361,6.356,6.39397,6.219,6.28978,35663.0773,6.29966926
1/25/2012,13291,3.42225E+13,2574859576,7650774.331,43010215.57,7.51802097,6.28958,6.322,5.502,5.75,133115.2462,5.875011889
1/26/2012,11759,3.2476E+13,2761796544,7646958.12,34062526.18,7.15324525,5.8,5.92,5.3,5.34,123954.108,5.58775131
1/27/2012,14678,3.37454E+13,2299047584,7652904.48,12373548.63,21.44948903,5.34999,5.51,5.05,5.29199,115567.8271,5.291967483
1/28/2012,12830,4.2753E+13,3332266561,7657968.586,5452316.361,6.21920755,5.29199,5.76,5.26,5.62667,89708.02236,5.572316463
1/29/2012,15322,3.68393E+13,2404337064,7645614.165,11835041.6,221.2835515,5.62572,5.69999,5.32766,5.3809,46430.45339,5.48039391
1/30/2012,14408,3.77616E+13,2620875234,7631965.275,4128950332,5.00811954,5.38,5.6,5.36694,5.49048,42303.13752,5.512113581
1/31/2012,14735,3.57627E+13,2427055079,7615723.723,52229797.72,27.76413677,5.49096,5.65,5.426,5.48379,48296.65668,5.53038932
2/1/2012,13271,3.38733E+13,2552433745,7586199.796,47138855.75,7.67023534,5.53423,6.2,5.4678,6.07561,115523.962,5.822450714
2/2/2012,12058,3.16945E+13,2628500356,7546668.852,265627381.1,10.52551844,6.0687,6.199,5.823,6.1,54546.26836,6.026380746
2/3/2012,12879,3.13764E+13,2436248243,7503840.329,111437315.9,7.14420136,6.1,6.1401,5.71872,5.9593,59279.85044,5.918009034
2/4/2012,13265,3.02082E+13,2277286351,7464522.925,168019702.4,8.85793127,5.96,5.987,5.84,5.87343,20619.60415,5.920165157
2/5/2012,14863,2.69248E+13,1811531651,7438342.236,99952087.37,4.45615015,5.87352,5.8848,5.45,5.68881,120336.0189,5.675863879
2/6/2012,16999,3.16192E+13,1860061203,7402367.843,124977294.6,4.48191176,5.659,5.72,5.45,5.45345,90258.83723,5.547308102
2/7/2012,15488,4.49491E+13,2902189289,7377561.444,80662951.95,5.50077725,5.48299,5.78,5.45,5.69,72748.35825,5.620116324
2/8/2012,13435,3.18094E+13,2367651775,7338029.503,230892251.6,4.40704453,5.69,5.8494,5.3,5.59998,237943.1182,5.640037001
2/9/2012,18266,4.79669E+13,2626022964,7378671.904,4.67355E+12,5.95689282,5.59998,5.91502,5.5,5.83,89946.12065,5.746946548
2/10/2012,19491,1.3347E+14,6847777638,7259312.376,72229004960,7.26552646,5.83,5.985,5.80119,5.9126,39304.91384,5.876312565
2/11/2012,17934,1.33794E+14,7460347218,7219536.609,78818664.6,4.07907004,5.90665,6,5.541,5.6005,69711.29406,5.704790001
2/12/2012,20399,1.59863E+14,7836830040,7185739.811,187674460.5,3.47829872,5.63,5.85,5.43,5.51468,81917.16385,5.603279275
2/15/2012,12781,9.71295E+13,7599518988,7144609.335,160397105.1,15.26703072,4.46302,4.88,4.2001,4.3251,161800.5636,4.583663583
2/16/2012,12152,6.96533E+13,5731836964,7109611.993,97793373.41,9.73008108,4.3052,4.444,3.878,4.2739,166594.5168,4.188723511
2/17/2012,11336,3.8802E+13,3422903707,7064943.78,132463862.8,3.53606055,4.24185,4.76998,4.2281,4.41,135949.4118,4.459335824
2/18/2012,11769,4.29089E+13,3645929060,7022470.748,368672172.4,3.79084356,4.39175,4.49675,4.12,4.22201,70406.16649,4.273823466
2/19/2012,13395,3.876E+13,2893619040,6959103.916,312642058.4,2.44848079,4.22201,4.52,4.181,4.38669,62365.41256,4.350174518
2/20/2012,13718,7.79346E+13,5681193788,6909235.588,283283770.5,3.9273343,4.36102,4.47,4.29017,4.36146,37299.13286,4.368459852
2/21/2012,16770,6.83548E+13,4076017643,6867286.711,112763113,3.68499377,4.37896,4.3975,4.212,4.272,51784.83126,4.305716716
2/22/2012,16107,6.12674E+13,3803772714,7288440.787,8.99122E+12,3.3301254,4.272,4.54,4.27102,4.42474,103836.7861,4.436494107
2/23/2012,14692,4.39197E+13,2989361417,6647070.858,2.06657E+12,4.19034459,4.455,5.19778,4.42,5.015,164308.4668,4.823592471
2/26/2012,12110,3.40079E+13,2808248039,6723372.999,435022538.9,2.61240263,4.77303,5.1,4.77303,4.922,70034.60572,4.956017846
2/27/2012,13576,3.75328E+13,2764647020,6655833.796,328294216.6,4.78372398,4.922,4.99,4.89,4.95598,29371.63741,4.946566453
2/28/2012,13538,3.66579E+13,2707776613,6596918.204,16303156214,5.47527216,4.95,5,4.735,4.86798,62691.07538,4.86632384
2/29/2012,13411,3.2791E+13,2445081910,6547687.242,258210641.2,3.15391449,4.86798,4.9,4.8,4.86001,26539.24974,4.864113823
3/1/2012,16216,6.64015E+13,4094813178,6493972.26,343000178.3,6.63650636,4.86,4.98888,4.86,4.9213,44183.6396,4.937368664
3/2/2012,16682,5.58354E+13,3347045455,6436048.905,308029305.9,4.45115638,4.9213,4.95,4.51,4.70499,130764.7354,4.689893354
3/3/2012,10154,3.89042E+13,3831412035,6378428.657,280489124.2,3.04970302,4.705,4.77995,4.51,4.61436,40075.05615,4.682380079
3/4/2012,12549,6.66009E+13,5307269439,6331454.456,188324658.5,3.95643698,4.61439,4.94999,4.612,4.82001,58826.16395,4.813205414
3/5/2012,16045,3.77904E+13,2355275922,6291513.493,119962315.1,4.57778698,4.82003,5.05,4.82001,4.98427,65828.17673,4.945096707
3/6/2012,14500,3.53925E+13,2440862066,6250958.471,319406141.1,4.77293119,4.9888,5.07,4.9,4.9901,44532.26671,4.975703266
3/7/2012,13038,3.74117E+13,2869437776,6191293.169,263384310.9,4.97452409,4.9901,5.05,4.84,4.93752,46167.56493,4.930861289
3/8/2012,13638,5.19464E+13,3808947365,6146305.406,203703500.2,4.28583196,4.93752,5,4.7551,4.93016,58089.40265,4.873415831
3/9/2012,13965,5.90922E+13,4231451262,6083547.287,482630398.7,3.56641541,4.93044,4.949,4.821,4.86112,32723.03272,4.896485361
3/10/2012,14427,3.92229E+13,2718714629,6016844.338,522318091.8,5.05300613,4.86113,4.91309,4.753,4.83315,28070.73648,4.824461162
3/11/2012,11005,4.17365E+13,3792500512,5935574.335,408977380.1,3.07837341,4.83316,4.99,4.8111,4.91,42442.93317,4.914285172
3/12/2012,13154,6.19741E+13,4711424356,5864772.744,8184455917,3.51928212,4.90891,4.95,4.8561,4.89005,22048.15316,4.907394184
3/13/2012,18170,5.02658E+13,2766419010,5802366.633,306615692.8,10.06316769,4.89006,5.41,4.86511,5.27,127325.0537,5.157459863
3/14/2012,16602,6.11596E+13,3683871546,5744710.169,337388875.3,5.98762025,5.27185,5.45,5.25173,5.38,62889.72419,5.370064075
3/15/2012,13724,4.84044E+13,3526988540,5678178.975,396050422.4,4.16277495,5.39298,5.445,5.25501,5.32656,41077.61072,5.332924781
3/16/2012,13756,4.98891E+13,3626714004,5607450.585,442698190.9,7.96536218,5.3479,5.4,5.3,5.34388,32718.78563,5.348094558
3/17/2012,13520,4.60085E+13,3402996158,5551375.017,258981785.5,4.23269898,5.34388,5.3998,5.21212,5.2159,39100.23038,5.317502284
3/18/2012,11573,3.71046E+13,3206138313,5492055.787,399935455.2,3.01294827,5.216,5.34,5.211,5.27943,22857.0126,5.263603552
3/19/2012,14090,4.63318E+13,3288273403,5420516.147,431845624.2,4.23856313,5.2553,5.3099,4.5,4.6939,188889.0672,4.88499425
3/20/2012,13309,4.85982E+13,3651531900,5354272.247,288522543.7,4.28587033,4.67216,4.89999,4.58778,4.8379,66343.85263,4.794194129
3/21/2012,13415,5.0367E+13,3754527676,5298336.65,331778423.2,4.19889868,4.83692,4.87,4.75,4.81488,46436.88488,4.815257841
3/22/2012,13509,7.79714E+13,5771814137,5236419.43,319534344.6,3.31425094,4.79439,4.88,4.59768,4.7043,58069.91657,4.756798606
3/23/2012,11981,8.70216E+13,7263298261,5175646.937,318070408.7,3.85590401,4.73593,4.79,4.6,4.68596,54129.93762,4.698503813
3/24/2012,11952,8.0887E+13,6767656563,5121941.14,231346079.2,4.46816675,4.68607,4.72899,4.59595,4.676,39068.59278,4.651771358
3/25/2012,12603,4.14749E+13,3290873047,5060624.514,372426146.8,13.87452827,4.676,4.68294,4.3,4.55001,71556.25786,4.500448106
3/26/2012,14656,5.31516E+13,3626609731,4997060.555,361969780.3,7.26561565,4.55001,4.73793,4.51588,4.61911,69838.07163,4.652136983
3/27/2012,13435,5.79517E+13,4313484530,4935440.547,317351537.6,3.94960465,4.625,4.84592,4.49,4.81125,73431.75816,4.66994236
3/28/2012,14712,6.66954E+13,4533398494,4879082.45,236554391,4.67877081,4.824,4.8365,4.72102,4.788,38017.11554,4.788645797
3/29/2012,15195,1.21222E+14,7977771133,4826097.167,312168709.5,4.69239431,4.76102,4.86092,4.71001,4.80838,37974.76206,4.765364115
3/30/2012,13811,9.68724E+13,7014148749,4765267.575,306257756.1,4.04466777,4.8084,4.88,4.71699,4.86,39071.8439,4.798761209
3/31/2012,12212,8.82151E+13,7223640082,4704974.775,338616842.2,4.66025176,4.848,4.95,4.82011,4.90873,35529.09268,4.888133042
4/1/2012,11648,6.08836E+13,5226956991,4639019.246,447648332.9,4.34212197,4.88002,4.92,4.73,4.827,35950.60301,4.794847862
4/2/2012,14291,7.01782E+13,4910653665,4566654.058,380675504.2,4.14115894,4.78207,5.08,4.76,4.974,80663.9807,4.940006813
4/3/2012,16651,8.25897E+13,4960045590,4510853.39,232510366.5,4.62668219,4.974,4.99499,4.81,4.952,78481.20602,4.901942088
4/4/2012,14273,7.47963E+13,5240406689,4456382.958,193831469.2,3.95271361,4.9496,4.97,4.89,4.91008,51040.82241,4.933011628
4/5/2012,16407,9.51099E+13,5796910653,4403463.824,331305644.4,6.2116662,4.92469,4.93495,4.87,4.919,33807.18377,4.906655344
4/6/2012,15723,5.70718E+13,3629831178,4342473.798,326504805.8,4.94414079,4.9189,4.98,4.88001,4.94991,58211.4457,4.942930419
4/7/2012,12450,3.57951E+13,2875105723,4282660.354,285690214.9,3.89581731,4.94991,4.95002,4.68715,4.68715,80945.74764,4.803015532
4/8/2012,11696,1.24516E+14,10646012591,4226732.106,253441945.4,3.8064745,4.68717,4.8,4.62,4.79252,41972.7725,4.715373916
4/9/2012,13292,1.6576E+14,12470649995,4163007.916,350658284.6,3.83316764,4.7899,4.87899,4.73155,4.87191,39243.69498,4.783170821
4/10/2012,16445,7.93623E+13,4825924155,4100560.94,326264732.9,4.69114701,4.87178,4.9,4.76391,4.83668,53101.77473,4.833574187
4/11/2012,17383,1.56461E+14,9000816789,4035626.7,329879889.4,6.53992391,4.83641,4.98,4.79111,4.9279,67035.82976,4.890326426
4/12/2012,16537,1.22746E+14,7422506292,3983677.253,268555700.3,6.96030524,4.9277,4.946,4.84272,4.91968,46368.67786,4.892790849
4/13/2012,15149,8.51713E+13,5622238262,3921908.11,337145773.3,4.42240979,4.89102,4.94464,4.73001,4.93999,93111.85599,4.858520619
4/14/2012,15113,9.71209E+13,6426316037,3865196.114,269416469,5.88161612,4.93989,5.03,4.90001,4.9597,63887.71374,4.977421887
4/15/2012,14553,1.32285E+14,9089911382,3799835.412,387390337.8,4.03081438,4.9597,4.98,4.86,4.96892,33343.94957,4.916080507
4/16/2012,18531,1.56794E+14,8461185562,3735873.148,311805028,4.67124833,4.969,4.979,4.90988,4.93201,31159.51521,4.94989538
4/17/2012,18337,1.13549E+14,6192328702,3679407.679,290269417.1,7.52707743,4.95914,5.02207,4.925,4.97587,30645.71249,4.959387434
4/18/2012,19801,1.0322E+14,5212869361,3625096.008,242130618.1,5.87363778,4.97587,5.1782,4.96,5.1178,79130.20261,5.07593038
4/19/2012,16877,6.81691E+13,4039174241,3570749.149,240389143.6,5.94767942,5.1176,5.19,5.1,5.13766,46675.15316,5.148575633
